area,habitaciones,banos,garaje,calidad,zona,tipo,anio,precio
81,2,2,2,Excelente,Centro,Departamento,2019,3750370
147,2,1,2,Mala,Cerritos,Casa,2006,5081526
166,4,2,0,Mala,Marina Mazatlan,Departamento,2019,10564383
124,3,4,2,Buena,Centro,Casa,2016,5186305
292,4,3,4,Mala,Zona Dorada,Casa,2021,17905676
221,3,4,0,Excelente,Villas del Rey,Departamento,2002,5287350
414,5,4,2,Mala,Pradera Dorada,Casa,1991,6252568
377,6,4,4,Regular,Pradera Dorada,Casa,1993,7458317
234,4,4,1,Excelente,Pradera Dorada,Casa,1991,5863826
213,4,2,2,Excelente,Centro,Casa,1990,5340573
170,3,3,2,Regular,Zona Dorada,Departamento,2013,12873003
284,4,4,2,Regular,Marina Mazatlan,Departamento,2005,20516586
450,6,3,3,Mala,Zona Dorada,Casa,2008,26206702
77,1,2,0,Regular,Zona Dorada,Departamento,2013,6379245
241,3,3,2,Lujo,Pradera Dorada,Departamento,2016,7392561
137,3,4,2,Buena,Centro,Casa,2025,6301606
167,4,3,0,Excelente,Centro,Departamento,1998,5237212
238,3,2,1,Mala,Cerritos,Departamento,2004,7675191
229,4,4,2,Excelente,Pradera Dorada,Departamento,1992,5869848
309,5,5,2,Lujo,Cerritos,Casa,1990,14667606
219,4,3,1,Buena,Pradera Dorada,Casa,1991,4137942
315,4,2,2,Regular,Pradera Dorada,Casa,1996,4644735
278,4,2,4,Regular,Cerritos,Casa,2006,11400530
176,4,4,2,Regular,Cerritos,Departamento,1996,6429590
341,4,2,2,Buena,Pradera Dorada,Casa,2015,7893869
239,4,2,2,Lujo,Centro,Casa,2000,7508944
97,3,4,1,Mala,Centro,Casa,1990,2902331
248,3,4,2,Lujo,Zona Dorada,Departamento,2025,26898340
216,3,3,1,Lujo,Villas del Rey,Casa,2006,5088636
290,6,4,2,Lujo,Cerritos,Casa,1999,11526721
405,4,2,4,Lujo,Cerritos,Casa,2019,19597458
77,2,2,1,Buena,Cerritos,Casa,1997,3022130
264,4,3,2,Mala,Pradera Dorada,Casa,2021,5234143
321,5,5,3,Regular,Villas del Rey,Casa,2013,7097295
128,3,3,0,Excelente,Centro,Departamento,2002,4831169
77,1,2,2,Excelente,Pradera Dorada,Departamento,2022,2576844
88,3,3,0,Lujo,Cerritos,Casa,2000,4204288
184,4,2,1,Mala,Pradera Dorada,Departamento,2004,3943033
103,2,2,0,Lujo,Pradera Dorada,Departamento,2007,2908728
418,4,3,3,Regular,Pradera Dorada,Casa,2025,9361527
188,3,4,2,Regular,Cerritos,Departamento,1996,6455672
210,3,3,2,Excelente,Marina Mazatlan,Departamento,2007,17030618
68,1,1,2,Mala,Centro,Departamento,2018,2398600
175,3,3,1,Buena,Villas del Rey,Casa,1991,3168636
276,6,5,0,Excelente,Centro,Departamento,2008,9996233
305,4,2,3,Lujo,Pradera Dorada,Casa,1997,6838537
202,4,4,2,Regular,Cerritos,Departamento,1992,7791553
102,3,3,0,Excelente,Cerritos,Departamento,1993,4842776
234,3,2,2,Lujo,Cerritos,Departamento,2001,9019856
78,2,2,0,Lujo,Villas del Rey,Departamento,1990,1741866
424,6,3,4,Excelente,Pradera Dorada,Casa,1993,7866560
201,4,2,0,Mala,Villas del Rey,Departamento,1998,3134185
59,1,1,0,Excelente,Pradera Dorada,Departamento,2018,1489510
426,4,3,4,Mala,Pradera Dorada,Casa,2016,9006899
247,4,2,2,Regular,Zona Dorada,Casa,2016,16453133
151,4,4,1,Excelente,Centro,Casa,2007,5234546
179,3,2,2,Lujo,Villas del Rey,Departamento,2011,4731126
365,6,5,3,Lujo,Marina Mazatlan,Casa,2014,29418476
271,4,2,4,Mala,Cerritos,Casa,1996,6918538
437,5,5,2,Excelente,Pradera Dorada,Casa,2011,11139224
411,6,4,2,Mala,Centro,Casa,1999,7416495
271,6,5,3,Excelente,Zona Dorada,Casa,2017,22765973
347,4,2,3,Lujo,Centro,Casa,2001,8923502
267,4,3,1,Buena,Pradera Dorada,Departamento,2018,7306743
413,4,2,4,Regular,Cerritos,Casa,1994,10745983
441,5,5,2,Lujo,Marina Mazatlan,Casa,2003,36274316
118,2,1,1,Regular,Cerritos,Casa,2012,4058600
253,5,3,2,Excelente,Zona Dorada,Departamento,2016,25818763
143,2,2,1,Mala,Villas del Rey,Departamento,2006,2927886
140,2,1,1,Mala,Marina Mazatlan,Departamento,2011,9028882
406,5,3,2,Buena,Pradera Dorada,Casa,2005,9080019
142,3,4,1,Mala,Zona Dorada,Casa,2008,9526577
101,2,2,0,Regular,Villas del Rey,Departamento,1994,2216080
113,2,1,2,Mala,Zona Dorada,Departamento,2016,8439156
226,4,3,1,Mala,Marina Mazatlan,Departamento,1996,12516521
76,2,2,2,Regular,Marina Mazatlan,Departamento,1998,5376829
207,4,3,0,Excelente,Villas del Rey,Departamento,2009,4847015
150,3,3,1,Excelente,Centro,Departamento,2001,4871455
174,4,4,0,Buena,Cerritos,Departamento,2006,7726193
296,4,3,1,Lujo,Centro,Departamento,2011,10456700
263,5,5,0,Mala,Cerritos,Departamento,2016,10937469
232,4,2,2,Regular,Pradera Dorada,Casa,2006,5291311
166,3,2,1,Excelente,Centro,Casa,2016,6077705
129,2,2,1,Buena,Villas del Rey,Departamento,2005,3155818
136,3,3,1,Regular,Cerritos,Departamento,1994,4157623
313,5,5,4,Mala,Marina Mazatlan,Casa,2008,16712428
82,2,2,0,Buena,Villas del Rey,Casa,1992,2130494
218,4,3,2,Buena,Zona Dorada,Casa,1993,13102556
395,6,3,3,Buena,Villas del Rey,Casa,2011,8279654
344,5,5,4,Regular,Centro,Casa,2024,10858193
225,4,2,1,Buena,Marina Mazatlan,Departamento,1994,14237822
252,4,2,1,Lujo,Villas del Rey,Departamento,2002,6218463
381,6,4,3,Excelente,Pradera Dorada,Casa,2017,11858177
152,3,3,1,Lujo,Villas del Rey,Casa,2026,5392199
124,2,1,0,Mala,Centro,Departamento,2002,3013645
128,2,1,1,Regular,Pradera Dorada,Departamento,1991,2345070
192,3,3,1,Regular,Zona Dorada,Casa,2024,15921281
99,2,2,0,Lujo,Centro,Departamento,1995,3071304
190,3,2,1,Mala,Pradera Dorada,Departamento,2002,4274052
146,3,3,1,Excelente,Zona Dorada,Departamento,1997,11998601
71,1,2,0,Regular,Centro,Casa,2003,2206269
296,6,5,1,Buena,Zona Dorada,Departamento,1992,21405182
200,4,4,2,Mala,Villas del Rey,Casa,2015,5535488
95,3,4,1,Excelente,Villas del Rey,Departamento,2000,3133138
147,3,4,0,Excelente,Pradera Dorada,Departamento,1994,4293353
226,4,3,2,Lujo,Centro,Departamento,2021,9892129
449,4,4,3,Mala,Villas del Rey,Casa,2023,10432444
261,6,5,0,Excelente,Marina Mazatlan,Departamento,2004,21718185
436,4,2,2,Buena,Cerritos,Casa,2008,16033996
189,4,3,1,Excelente,Zona Dorada,Departamento,1991,14381127
269,6,4,4,Buena,Cerritos,Casa,2021,12593738
265,5,3,2,Mala,Pradera Dorada,Casa,2011,5720028
118,3,3,0,Regular,Marina Mazatlan,Casa,2021,9341979
356,4,2,2,Regular,Cerritos,Casa,2020,14448747
177,3,4,2,Lujo,Villas del Rey,Casa,1992,4261539
295,6,4,3,Buena,Pradera Dorada,Casa,2020,8901454
194,3,2,1,Excelente,Pradera Dorada,Departamento,2026,5310801
239,4,4,2,Mala,Villas del Rey,Casa,2004,4999156
441,4,3,4,Mala,Pradera Dorada,Casa,2004,7920024
146,2,1,0,Regular,Villas del Rey,Departamento,2010,2591700
163,4,3,1,Mala,Centro,Departamento,2026,6459302
343,6,3,4,Buena,Marina Mazatlan,Casa,2026,27324388
382,4,3,3,Excelente,Cerritos,Casa,2003,17376567
183,3,2,0,Excelente,Pradera Dorada,Departamento,2015,4338812
346,5,3,2,Mala,Marina Mazatlan,Casa,1990,13656343
223,3,3,2,Excelente,Marina Mazatlan,Departamento,2007,18120265
447,6,3,2,Excelente,Zona Dorada,Casa,2002,32684081
286,5,4,4,Regular,Zona Dorada,Casa,2013,21412232
88,3,2,1,Excelente,Zona Dorada,Casa,2010,8005020
332,5,5,2,Excelente,Marina Mazatlan,Casa,2002,25932262
64,1,1,1,Regular,Centro,Casa,2001,1697757
136,3,3,1,Mala,Villas del Rey,Departamento,1992,2487896
99,2,2,0,Excelente,Pradera Dorada,Casa,2015,2352995
293,6,4,2,Excelente,Marina Mazatlan,Departamento,2013,27106143
67,1,1,1,Regular,Centro,Casa,2010,2018949
280,6,3,2,Lujo,Cerritos,Casa,1996,10421371
252,5,3,0,Regular,Marina Mazatlan,Departamento,1997,15846812
431,6,5,3,Lujo,Marina Mazatlan,Casa,2006,34601879
92,3,2,0,Excelente,Centro,Casa,1994,2853836
248,4,2,0,Lujo,Zona Dorada,Departamento,1990,18173862
63,2,2,2,Regular,Cerritos,Departamento,2010,3373734
279,4,2,1,Buena,Marina Mazatlan,Departamento,1993,17815289
115,3,4,1,Excelente,Cerritos,Departamento,2015,5841022
394,6,5,2,Mala,Pradera Dorada,Casa,2008,8217695
203,4,4,1,Mala,Zona Dorada,Casa,2013,13616953
116,3,4,2,Mala,Cerritos,Departamento,2022,5008841
236,4,2,0,Regular,Zona Dorada,Departamento,1991,13507286
426,4,3,2,Lujo,Pradera Dorada,Casa,2022,10652709
204,4,4,1,Regular,Villas del Rey,Departamento,2013,4751138
418,6,5,3,Regular,Cerritos,Casa,2009,14718561
215,4,2,2,Excelente,Marina Mazatlan,Casa,2017,17673008
60,2,1,0,Buena,Cerritos,Casa,2026,3443120
241,4,3,1,Excelente,Marina Mazatlan,Casa,1995,14035418
60,2,1,1,Excelente,Cerritos,Departamento,2026,3695609
194,3,4,0,Excelente,Centro,Departamento,1995,4898643
273,4,3,0,Lujo,Centro,Departamento,2012,10169477
190,4,4,2,Excelente,Pradera Dorada,Departamento,2003,5941157
446,4,2,3,Lujo,Zona Dorada,Casa,1999,27361930
111,3,2,1,Excelente,Zona Dorada,Casa,2006,8578607
81,3,2,2,Regular,Villas del Rey,Departamento,2012,2283793
118,2,2,0,Lujo,Centro,Departamento,2002,4827945
214,3,4,2,Excelente,Cerritos,Casa,2020,10007454
239,3,4,1,Excelente,Villas del Rey,Casa,2019,5826187
289,5,3,1,Buena,Pradera Dorada,Departamento,2009,7760770
232,3,4,2,Excelente,Pradera Dorada,Casa,2021,6605400
163,3,2,2,Mala,Pradera Dorada,Departamento,1990,3074703
248,3,4,2,Buena,Centro,Departamento,2024,9048303
255,4,3,4,Buena,Pradera Dorada,Casa,1998,5982825
132,3,4,0,Lujo,Zona Dorada,Departamento,1994,12316861
135,2,2,1,Lujo,Pradera Dorada,Departamento,1998,3663553
170,4,3,1,Lujo,Zona Dorada,Casa,1990,11509674
168,3,4,1,Regular,Pradera Dorada,Departamento,1990,3746671
97,3,2,1,Buena,Marina Mazatlan,Departamento,2023,9226829
325,5,3,4,Regular,Zona Dorada,Casa,2008,21885333
306,6,4,4,Mala,Centro,Casa,1992,7190601
370,4,4,2,Excelente,Villas del Rey,Casa,2009,8942114
321,6,3,4,Buena,Marina Mazatlan,Casa,2012,21345536
85,2,2,1,Excelente,Villas del Rey,Departamento,1992,2250616
201,4,4,0,Regular,Cerritos,Departamento,2026,9898779
211,3,2,0,Lujo,Cerritos,Departamento,2009,11123688
114,3,3,0,Excelente,Zona Dorada,Departamento,1991,8611474
95,3,4,0,Lujo,Villas del Rey,Casa,2015,3694498
259,6,3,2,Lujo,Villas del Rey,Departamento,1992,6612486
153,4,2,1,Lujo,Cerritos,Casa,2014,8369005
413,6,3,3,Buena,Centro,Casa,2008,12804501
263,5,4,0,Buena,Cerritos,Departamento,1999,9145333
217,4,4,2,Mala,Centro,Departamento,2011,6909109
90,3,3,1,Excelente,Pradera Dorada,Departamento,2012,3333113
104,3,4,0,Excelente,Pradera Dorada,Casa,1997,2408907
119,3,3,1,Regular,Centro,Casa,2023,4582436
202,4,3,1,Mala,Villas del Rey,Departamento,2018,3702857
145,2,2,1,Excelente,Cerritos,Departamento,2008,6620794
409,4,4,2,Lujo,Centro,Casa,1999,11692385
260,4,2,3,Regular,Villas del Rey,Casa,2023,5973129
423,6,4,2,Buena,Marina Mazatlan,Casa,1996,25031139
163,3,3,0,Regular,Zona Dorada,Departamento,2008,13116581
296,4,3,2,Lujo,Cerritos,Casa,1993,12856520
83,3,2,0,Excelente,Villas del Rey,Casa,2002,2728496
407,5,3,4,Mala,Marina Mazatlan,Casa,1992,16870069
60,1,1,0,Excelente,Cerritos,Departamento,2023,3458198
294,6,4,0,Lujo,Marina Mazatlan,Departamento,2017,28575823
129,2,2,1,Regular,Zona Dorada,Departamento,2025,11038533
286,4,2,2,Regular,Centro,Departamento,2000,5817406
284,6,5,2,Mala,Cerritos,Casa,2012,9464124
397,6,3,3,Regular,Zona Dorada,Casa,1997,19662382
243,4,4,2,Excelente,Zona Dorada,Casa,2019,18893079
175,3,4,0,Excelente,Villas del Rey,Departamento,2020,4943707
224,4,3,2,Regular,Marina Mazatlan,Casa,2023,15135244
320,5,5,2,Lujo,Centro,Casa,2018,13413596
260,6,5,0,Buena,Villas del Rey,Departamento,2003,7957733
261,4,2,4,Regular,Marina Mazatlan,Casa,1993,12417090
328,6,5,2,Excelente,Cerritos,Casa,2001,11300187
81,2,2,0,Regular,Cerritos,Casa,2000,2968316
439,4,4,3,Mala,Marina Mazatlan,Casa,1996,20139640
419,6,4,2,Buena,Marina Mazatlan,Casa,2018,26735597
65,1,2,1,Regular,Pradera Dorada,Departamento,2012,2177835
306,6,3,4,Mala,Marina Mazatlan,Casa,2015,15809707
67,1,1,2,Mala,Villas del Rey,Departamento,2019,1523315
189,3,3,2,Lujo,Zona Dorada,Departamento,2013,18413293
333,6,5,2,Lujo,Pradera Dorada,Casa,2008,11429356
397,4,3,3,Mala,Villas del Rey,Casa,2019,5905687
276,5,3,2,Excelente,Marina Mazatlan,Casa,2023,23961792
152,3,4,1,Mala,Centro,Casa,2003,4646541
268,5,5,2,Regular,Pradera Dorada,Departamento,1998,6188844
102,3,3,2,Regular,Zona Dorada,Departamento,2019,8486285
328,4,4,2,Mala,Cerritos,Casa,2011,11518667
234,4,2,1,Excelente,Zona Dorada,Departamento,1995,16769063
350,6,3,3,Mala,Centro,Casa,2019,10238939
160,3,2,1,Mala,Centro,Casa,2003,3827235
57,2,1,2,Mala,Centro,Departamento,2026,2294268
279,4,3,2,Buena,Pradera Dorada,Departamento,2025,7635561
283,4,3,4,Excelente,Zona Dorada,Casa,2010,21512519
370,5,3,3,Regular,Marina Mazatlan,Casa,1997,17249297
213,3,2,2,Lujo,Pradera Dorada,Casa,1998,5084810
252,6,5,1,Buena,Villas del Rey,Departamento,1994,4686376
281,5,4,0,Buena,Zona Dorada,Departamento,1997,19599330
364,6,5,2,Mala,Pradera Dorada,Casa,2005,6633859
281,5,5,3,Buena,Pradera Dorada,Casa,2006,7475381
289,6,5,2,Buena,Marina Mazatlan,Casa,1999,16491490
427,4,2,2,Buena,Marina Mazatlan,Casa,2020,28837032
102,2,1,2,Excelente,Pradera Dorada,Departamento,1994,2302253
79,2,2,1,Regular,Marina Mazatlan,Departamento,2007,6328700
163,3,2,2,Lujo,Villas del Rey,Departamento,2019,5379337
105,2,1,0,Buena,Centro,Casa,1999,2939946
271,4,3,3,Lujo,Villas del Rey,Casa,2001,5219695
305,4,3,3,Regular,Zona Dorada,Casa,2007,21452936
430,6,4,2,Lujo,Marina Mazatlan,Casa,2006,34776307
267,6,3,4,Mala,Zona Dorada,Casa,1999,12394499
102,3,3,1,Mala,Zona Dorada,Departamento,2005,7755323
95,3,2,0,Mala,Zona Dorada,Departamento,1993,5075901
123,3,4,1,Buena,Marina Mazatlan,Casa,2019,9538178
65,1,1,1,Excelente,Cerritos,Departamento,1996,2874567
356,6,3,2,Lujo,Cerritos,Casa,2012,15420055
86,2,1,0,Buena,Marina Mazatlan,Casa,2021,6290512
208,3,4,2,Excelente,Zona Dorada,Casa,2007,16272585
77,1,2,1,Lujo,Zona Dorada,Departamento,2005,8384978
363,4,2,3,Lujo,Centro,Casa,2023,15136472
334,6,3,2,Buena,Centro,Casa,1998,7692433
203,3,2,1,Buena,Centro,Departamento,2019,6665241
350,5,3,4,Lujo,Marina Mazatlan,Casa,2010,25724360
250,3,3,1,Regular,Marina Mazatlan,Casa,2021,17079601
257,6,5,3,Mala,Zona Dorada,Casa,2015,15192733
157,4,2,1,Buena,Marina Mazatlan,Departamento,2010,12351339
118,3,4,1,Regular,Cerritos,Casa,2018,6742779
363,4,4,2,Excelente,Pradera Dorada,Casa,1992,6829713
178,3,2,2,Mala,Villas del Rey,Casa,1999,2738429
288,6,5,1,Regular,Zona Dorada,Departamento,1991,18399843
249,3,2,1,Mala,Marina Mazatlan,Departamento,2000,12037611
92,3,2,0,Lujo,Villas del Rey,Departamento,2020,2625152
207,4,4,1,Regular,Marina Mazatlan,Departamento,2026,16751598
218,4,3,1,Buena,Centro,Casa,1993,5746999
56,1,2,0,Mala,Villas del Rey,Departamento,2004,1250647
160,3,2,2,Regular,Villas del Rey,Casa,2002,3874641
399,5,3,3,Buena,Pradera Dorada,Casa,2010,9514482
101,2,2,0,Buena,Marina Mazatlan,Departamento,2025,9634664
47,2,1,1,Mala,Cerritos,Departamento,2018,2779862
215,3,3,0,Excelente,Cerritos,Departamento,2002,9018106
375,6,3,2,Regular,Cerritos,Casa,2000,10891494
137,3,2,0,Buena,Cerritos,Departamento,2009,6105650
317,4,3,2,Regular,Zona Dorada,Casa,2014,18372156
285,4,3,0,Excelente,Centro,Departamento,2004,10025878
49,2,1,0,Buena,Villas del Rey,Departamento,2015,1314881
94,2,2,1,Mala,Villas del Rey,Departamento,2004,2296775
164,3,4,2,Regular,Pradera Dorada,Departamento,2016,5556648
153,3,3,2,Mala,Pradera Dorada,Departamento,2009,3746307
124,3,3,1,Mala,Zona Dorada,Departamento,1993,7314476
87,3,4,1,Lujo,Marina Mazatlan,Departamento,2001,7133074
323,5,4,4,Buena,Pradera Dorada,Casa,2011,8514723
81,3,2,1,Mala,Centro,Departamento,1995,2636121
207,4,2,2,Regular,Marina Mazatlan,Departamento,2010,15621128
327,6,5,2,Buena,Zona Dorada,Casa,1994,18593561
262,4,3,2,Excelente,Centro,Casa,2020,9501722
289,5,4,3,Buena,Pradera Dorada,Casa,2012,8430766
146,2,1,2,Excelente,Centro,Departamento,2018,4899751
375,5,4,3,Excelente,Villas del Rey,Casa,2017,9530597
287,4,3,3,Excelente,Zona Dorada,Casa,1998,18152778
249,3,2,1,Lujo,Villas del Rey,Casa,2020,6913230
217,3,3,1,Regular,Pradera Dorada,Casa,2000,3913005
184,4,3,1,Lujo,Cerritos,Departamento,2001,7281578
442,6,5,4,Excelente,Villas del Rey,Casa,2023,11568511
223,3,3,0,Mala,Villas del Rey,Departamento,1997,3429797
85,2,1,1,Lujo,Centro,Departamento,2011,3548218
180,3,4,2,Mala,Pradera Dorada,Departamento,2011,4912214
433,6,3,4,Buena,Marina Mazatlan,Casa,2020,26981722
193,3,3,1,Regular,Pradera Dorada,Casa,2003,3955886
146,3,4,2,Lujo,Marina Mazatlan,Casa,2002,13159877
226,3,3,2,Regular,Villas del Rey,Casa,2020,5033212
179,3,4,1,Regular,Centro,Casa,2014,4963542
248,4,4,0,Lujo,Villas del Rey,Departamento,2000,5690869
184,3,4,1,Mala,Cerritos,Departamento,1997,5416506
211,3,4,2,Lujo,Centro,Casa,2023,9481752
366,6,5,3,Buena,Villas del Rey,Casa,2008,8652626
94,3,2,0,Buena,Centro,Departamento,1997,3094842
60,1,2,2,Lujo,Villas del Rey,Departamento,2003,2268775
58,2,2,0,Lujo,Cerritos,Departamento,2011,3692169
330,5,4,4,Lujo,Cerritos,Casa,1992,13995137
231,3,4,2,Regular,Zona Dorada,Departamento,2002,18595541
399,5,3,2,Buena,Marina Mazatlan,Casa,2006,22985997
139,3,3,2,Excelente,Marina Mazatlan,Departamento,2016,13808832
226,3,3,1,Lujo,Cerritos,Casa,2010,10577422
216,4,2,1,Lujo,Zona Dorada,Casa,1991,15434906
214,4,3,1,Lujo,Cerritos,Departamento,1996,9349279
237,4,4,1,Buena,Zona Dorada,Departamento,2017,21100429
293,6,5,2,Regular,Centro,Casa,2023,9150351
206,4,3,2,Mala,Villas del Rey,Casa,1994,4057419
409,5,5,2,Regular,Centro,Casa,2020,11588018
95,3,4,1,Buena,Zona Dorada,Casa,2026,8169304
310,6,5,3,Excelente,Pradera Dorada,Casa,2013,8380341
252,5,3,0,Regular,Cerritos,Departamento,2001,8063537
183,3,4,2,Regular,Pradera Dorada,Casa,2009,4594799
165,4,3,1,Mala,Centro,Casa,2026,5435171
205,3,3,2,Mala,Villas del Rey,Departamento,1990,3754474
147,3,4,1,Mala,Zona Dorada,Casa,1997,8472787
345,6,3,2,Mala,Cerritos,Casa,2004,11803883
426,6,4,3,Buena,Cerritos,Casa,2014,17789736
119,3,3,1,Lujo,Cerritos,Casa,2011,6810937
106,3,3,0,Regular,Centro,Casa,2022,4256096
283,5,3,1,Regular,Marina Mazatlan,Departamento,2002,19447300
293,4,3,0,Mala,Pradera Dorada,Departamento,2015,4691019
222,3,4,2,Regular,Marina Mazatlan,Casa,2015,15701606
174,4,3,1,Buena,Pradera Dorada,Casa,1998,3704218
